,filename,RA,DEC,Lens,Unsure,Not_lens,variability_paths
992,01273_280.4815_26.3734_VariabilityMap_ri.png,280.4815,26.3734,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01273_280.4815_26.3734/output/1273_280.4815_26.3734_VariabilityMap_ri_normalized.fits
993,02328_112.0518_-2.7005_VariabilityMap_ri.png,112.0518,-2.7005,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02328_112.0518_-2.7005/output/2328_112.0518_-2.7005_VariabilityMap_ri_normalized.fits
994,00691_202.7925_28.2717_VariabilityMap_ri.png,202.7925,28.2717,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00691_202.7925_28.2717/output/691_202.7925_28.2717_VariabilityMap_ri_normalized.fits
995,01744_9.8308_13.1183_VariabilityMap_ri.png,9.8308,13.1183,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01744_9.8308_13.1183/output/1744_9.8308_13.1183_VariabilityMap_ri_normalized.fits
996,01501_288.1955_-21.9115_VariabilityMap_ri.png,288.1955,-21.9115,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01501_288.1955_-21.9115/output/1501_288.1955_-21.9115_VariabilityMap_ri_normalized.fits
997,01431_282.8055_-10.8140_VariabilityMap_ri.png,282.8055,-10.814,0,1,0,/mnt/FE867C3B867BF28F/diffpanstarrs3/01431_282.8055_-10.8140/output/1431_282.8055_-10.8140_VariabilityMap_ri_normalized.fits
998,01061_278.7083_-28.4047_VariabilityMap_ri.png,278.7083,-28.4047,0,1,0,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01061_278.7083_-28.4047/output/1061_278.7083_-28.4047_VariabilityMap_ri_normalized.fits
999,01763_234.1467_54.3161_VariabilityMap_ri.png,234.1467,54.3161,0,1,0,/mnt/FE867C3B867BF28F/diffpanstarrs3/01763_234.1467_54.3161/output/1763_234.1467_54.3161_VariabilityMap_ri_normalized.fits
1000,00914_266.3004_13.3644_VariabilityMap_ri.png,266.3004,13.3644,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00914_266.3004_13.3644/output/914_266.3004_13.3644_VariabilityMap_ri_normalized.fits
1001,00881_99.5444_0.9885_VariabilityMap_ri.png,99.5444,0.9885,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00881_99.5444_0.9885/output/881_99.5444_0.9885_VariabilityMap_ri_normalized.fits
1002,00635_261.2851_-23.5456_VariabilityMap_ri.png,261.2851,-23.5456,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00635_261.2851_-23.5456/output/635_261.2851_-23.5456_VariabilityMap_ri_normalized.fits
1003,01060_103.8234_28.3613_VariabilityMap_ri.png,103.8234,28.3613,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01060_103.8234_28.3613/output/1060_103.8234_28.3613_VariabilityMap_ri_normalized.fits
1004,01160_288.7621_33.1017_VariabilityMap_ri.png,288.762,33.1017,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01160_288.7621_33.1017/output/1160_288.7621_33.1017_VariabilityMap_ri_normalized.fits
1005,01322_299.0012_10.7923_VariabilityMap_ri.png,299.0012,10.7922,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01322_299.0012_10.7923/output/1322_299.0012_10.7923_VariabilityMap_ri_normalized.fits
1006,02546_303.8271_19.8110_VariabilityMap_ri.png,303.827,19.811,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02546_303.8271_19.8110/output/2546_303.8271_19.8110_VariabilityMap_ri_normalized.fits
1007,02082_9.4396_31.3940_VariabilityMap_ri.png,9.4396,31.394000000000002,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02082_9.4396_31.3940/output/2082_9.4396_31.3940_VariabilityMap_ri_normalized.fits
1008,01420_310.4622_8.1656_VariabilityMap_ri.png,310.4622,8.1656,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01420_310.4622_8.1656/output/1420_310.4622_8.1656_VariabilityMap_ri_normalized.fits
1009,00778_65.6565_-14.4666_VariabilityMap_ri.png,65.6564,-14.4666,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00778_65.6565_-14.4666/output/778_65.6565_-14.4666_VariabilityMap_ri_normalized.fits
1010,00864_292.8773_-24.9578_VariabilityMap_ri.png,292.8773,-24.9578,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00864_292.8773_-24.9578/output/864_292.8773_-24.9578_VariabilityMap_ri_normalized.fits
1011,01499_91.9306_36.8563_VariabilityMap_ri.png,91.9306,36.8563,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01499_91.9306_36.8563/output/1499_91.9306_36.8563_VariabilityMap_ri_normalized.fits
1012,00855_98.4423_25.7510_VariabilityMap_ri.png,98.4423,25.750999999999998,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00855_98.4423_25.7510/output/855_98.4423_25.7510_VariabilityMap_ri_normalized.fits
1013,01492_294.9291_48.8128_VariabilityMap_ri.png,294.9291,48.8128,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01492_294.9291_48.8128/output/1492_294.9291_48.8128_VariabilityMap_ri_normalized.fits
1014,01343_258.5367_-16.0933_VariabilityMap_ri.png,258.5367,-16.0933,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01343_258.5367_-16.0933/output/1343_258.5367_-16.0933_VariabilityMap_ri_normalized.fits
1015,02236_293.9160_-0.8583_VariabilityMap_ri.png,293.916,-0.8583,1,0,0,/mnt/FE867C3B867BF28F/diffpanstarrs3/02236_293.9160_-0.8583/output/2236_293.9160_-0.8583_VariabilityMap_ri_normalized.fits
1016,00796_194.1960_-29.9734_VariabilityMap_ri.png,194.196,-29.9734,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00796_194.1960_-29.9734/output/796_194.1960_-29.9734_VariabilityMap_ri_normalized.fits
1017,00920_286.4930_-18.2694_VariabilityMap_ri.png,286.493,-18.2694,0,1,0,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00920_286.4930_-18.2694/output/920_286.4930_-18.2694_VariabilityMap_ri_normalized.fits
1018,01211_296.4661_-2.1997_VariabilityMap_ri.png,296.4661,-2.1997,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01211_296.4661_-2.1997/output/1211_296.4661_-2.1997_VariabilityMap_ri_normalized.fits
1019,00892_343.0677_53.0128_VariabilityMap_ri.png,343.0677,53.0128,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00892_343.0677_53.0128/output/892_343.0677_53.0128_VariabilityMap_ri_normalized.fits
1020,00997_316.6779_-26.4475_VariabilityMap_ri.png,316.6779,-26.4475,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00997_316.6779_-26.4475/output/997_316.6779_-26.4475_VariabilityMap_ri_normalized.fits
1021,01265_284.0986_28.9780_VariabilityMap_ri.png,284.0985,28.978,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01265_284.0986_28.9780/output/1265_284.0986_28.9780_VariabilityMap_ri_normalized.fits
1022,01841_179.8717_-3.5594_VariabilityMap_ri.png,179.8717,-3.5594,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01841_179.8717_-3.5594/output/1841_179.8717_-3.5594_VariabilityMap_ri_normalized.fits
1023,02005_217.9766_3.6462_VariabilityMap_ri.png,217.9766,3.6462,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02005_217.9766_3.6462/output/2005_217.9766_3.6462_VariabilityMap_ri_normalized.fits
1024,00789_311.1548_12.6036_VariabilityMap_ri.png,311.1548,12.6036,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00789_311.1548_12.6036/output/789_311.1548_12.6036_VariabilityMap_ri_normalized.fits
1025,01017_276.5612_-28.5984_VariabilityMap_ri.png,276.5612,-28.5984,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01017_276.5612_-28.5984/output/1017_276.5612_-28.5984_VariabilityMap_ri_normalized.fits
1026,02361_119.5432_-11.8268_VariabilityMap_ri.png,119.5432,-11.8268,0,1,0,/mnt/FE867C3B867BF28F/diffpanstarrs3/02361_119.5432_-11.8268/output/2361_119.5432_-11.8268_VariabilityMap_ri_normalized.fits
1027,01092_91.8045_-13.5433_VariabilityMap_ri.png,91.8045,-13.5433,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01092_91.8045_-13.5433/output/1092_91.8045_-13.5433_VariabilityMap_ri_normalized.fits
1028,00793_266.6149_-12.3362_VariabilityMap_ri.png,266.6149,-12.3362,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00793_266.6149_-12.3362/output/793_266.6149_-12.3362_VariabilityMap_ri_normalized.fits
1029,00827_286.3681_25.0343_VariabilityMap_ri.png,286.3681,25.0343,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00827_286.3681_25.0343/output/827_286.3681_25.0343_VariabilityMap_ri_normalized.fits
1030,00651_257.9066_18.2508_VariabilityMap_ri.png,257.9066,18.2508,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00651_257.9066_18.2508/output/651_257.9066_18.2508_VariabilityMap_ri_normalized.fits
1031,01042_288.1824_-15.1949_VariabilityMap_ri.png,288.1823,-15.1949,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01042_288.1824_-15.1949/output/1042_288.1824_-15.1949_VariabilityMap_ri_normalized.fits
1032,01423_117.5259_1.6884_VariabilityMap_ri.png,117.5259,1.6884,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01423_117.5259_1.6884/output/1423_117.5259_1.6884_VariabilityMap_ri_normalized.fits
1033,01457_195.4845_32.9310_VariabilityMap_ri.png,195.4845,32.931,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01457_195.4845_32.9310/output/1457_195.4845_32.9310_VariabilityMap_ri_normalized.fits
1034,01498_280.7411_-15.4253_VariabilityMap_ri.png,280.7411,-15.4253,0,1,0,/mnt/FE867C3B867BF28F/diffpanstarrs3/01498_280.7411_-15.4253/output/1498_280.7411_-15.4253_VariabilityMap_ri_normalized.fits
1035,00835_325.6943_36.4788_VariabilityMap_ri.png,325.6943,36.4788,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00835_325.6943_36.4788/output/835_325.6943_36.4788_VariabilityMap_ri_normalized.fits
1036,01940_277.4401_-17.8660_VariabilityMap_ri.png,277.44,-17.866,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01940_277.4401_-17.8660/output/1940_277.4401_-17.8660_VariabilityMap_ri_normalized.fits
1037,00853_97.9784_32.3051_VariabilityMap_ri.png,97.9783,32.3051,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00853_97.9784_32.3051/output/853_97.9784_32.3051_VariabilityMap_ri_normalized.fits
1038,01356_114.7484_20.3641_VariabilityMap_ri.png,114.7484,20.3641,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01356_114.7484_20.3641/output/1356_114.7484_20.3641_VariabilityMap_ri_normalized.fits
1039,00675_136.0241_17.4541_VariabilityMap_ri.png,136.0241,17.4541,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00675_136.0241_17.4541/output/675_136.0241_17.4541_VariabilityMap_ri_normalized.fits
1040,01671_274.3322_-16.3587_VariabilityMap_ri.png,274.3322,-16.3587,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01671_274.3322_-16.3587/output/1671_274.3322_-16.3587_VariabilityMap_ri_normalized.fits
1041,01330_305.0770_5.9733_VariabilityMap_ri.png,305.077,5.9733,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01330_305.0770_5.9733/output/1330_305.0770_5.9733_VariabilityMap_ri_normalized.fits
1042,01097_327.9904_11.1839_VariabilityMap_ri.png,327.9904,11.1839,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01097_327.9904_11.1839/output/1097_327.9904_11.1839_VariabilityMap_ri_normalized.fits
1043,02144_121.3346_-18.5539_VariabilityMap_ri.png,121.3346,-18.5539,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02144_121.3346_-18.5539/output/2144_121.3346_-18.5539_VariabilityMap_ri_normalized.fits
1044,01173_58.1800_45.6988_VariabilityMap_ri.png,58.18,45.6988,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01173_58.1800_45.6988/output/1173_58.1800_45.6988_VariabilityMap_ri_normalized.fits
1045,00824_280.6933_36.8335_VariabilityMap_ri.png,280.6933,36.8335,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00824_280.6933_36.8335/output/824_280.6933_36.8335_VariabilityMap_ri_normalized.fits
1046,02011_358.3198_-18.2237_VariabilityMap_ri.png,358.3198,-18.2237,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02011_358.3198_-18.2237/output/2011_358.3198_-18.2237_VariabilityMap_ri_normalized.fits
1047,01207_254.2484_-25.5821_VariabilityMap_ri.png,254.2484,-25.5821,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01207_254.2484_-25.5821/output/1207_254.2484_-25.5821_VariabilityMap_ri_normalized.fits
1048,01045_269.5734_-0.6292_VariabilityMap_ri.png,269.5734,-0.6292,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01045_269.5734_-0.6292/output/1045_269.5734_-0.6292_VariabilityMap_ri_normalized.fits
1049,00982_169.9886_-11.3148_VariabilityMap_ri.png,169.9886,-11.3148,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00982_169.9886_-11.3148/output/982_169.9886_-11.3148_VariabilityMap_ri_normalized.fits
1050,01793_283.8199_-20.4747_VariabilityMap_ri.png,283.8199,-20.4747,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01793_283.8199_-20.4747/output/1793_283.8199_-20.4747_VariabilityMap_ri_normalized.fits
1051,02539_328.2767_62.5689_VariabilityMap_ri.png,328.2767,62.5689,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02539_328.2767_62.5689/output/2539_328.2767_62.5689_VariabilityMap_ri_normalized.fits
1052,02476_263.2380_-15.0339_VariabilityMap_ri.png,263.238,-15.0339,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02476_263.2380_-15.0339/output/2476_263.2380_-15.0339_VariabilityMap_ri_normalized.fits
1053,02202_271.3352_10.9472_VariabilityMap_ri.png,271.3352,10.9472,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02202_271.3352_10.9472/output/2202_271.3352_10.9472_VariabilityMap_ri_normalized.fits
1054,02224_104.8255_-28.1410_VariabilityMap_ri.png,104.8255,-28.141,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02224_104.8255_-28.1410/output/2224_104.8255_-28.1410_VariabilityMap_ri_normalized.fits
1055,00838_293.8707_-26.7616_VariabilityMap_ri.png,293.8707,-26.7616,1,0,0,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00838_293.8707_-26.7616/output/838_293.8707_-26.7616_VariabilityMap_ri_normalized.fits
1056,01262_111.3331_20.9227_VariabilityMap_ri.png,111.3331,20.9227,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01262_111.3331_20.9227/output/1262_111.3331_20.9227_VariabilityMap_ri_normalized.fits
1057,01039_136.6533_-25.0868_VariabilityMap_ri.png,136.6533,-25.0868,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01039_136.6533_-25.0868/output/1039_136.6533_-25.0868_VariabilityMap_ri_normalized.fits
1058,01314_106.9135_-24.6024_VariabilityMap_ri.png,106.9135,-24.6024,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01314_106.9135_-24.6024/output/1314_106.9135_-24.6024_VariabilityMap_ri_normalized.fits
1059,00718_315.0756_12.1309_VariabilityMap_ri.png,315.0756,12.1309,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00718_315.0756_12.1309/output/718_315.0756_12.1309_VariabilityMap_ri_normalized.fits
1060,01587_319.0021_34.7827_VariabilityMap_ri.png,319.0021,34.7827,1,0,0,/mnt/FE867C3B867BF28F/diffpanstarrs3/01587_319.0021_34.7827/output/1587_319.0021_34.7827_VariabilityMap_ri_normalized.fits
1061,01628_237.5988_-1.0644_VariabilityMap_ri.png,237.5988,-1.0644,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01628_237.5988_-1.0644/output/1628_237.5988_-1.0644_VariabilityMap_ri_normalized.fits
1062,01749_107.2479_-16.8352_VariabilityMap_ri.png,107.2479,-16.8352,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01749_107.2479_-16.8352/output/1749_107.2479_-16.8352_VariabilityMap_ri_normalized.fits
1063,02145_260.7998_-17.4358_VariabilityMap_ri.png,260.7998,-17.4358,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02145_260.7998_-17.4358/output/2145_260.7998_-17.4358_VariabilityMap_ri_normalized.fits
1064,02162_217.2172_25.6978_VariabilityMap_ri.png,217.2172,25.6978,0,0,2,/mnt/FE867C3B867BF28F/diffpanstarrs3/02162_217.2172_25.6978/output/2162_217.2172_25.6978_VariabilityMap_ri_normalized.fits
1065,01523_281.5075_-12.0887_VariabilityMap_ri.png,281.5075,-12.0887,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01523_281.5075_-12.0887/output/1523_281.5075_-12.0887_VariabilityMap_ri_normalized.fits
1066,01775_279.9321_-5.3430_VariabilityMap_ri.png,279.9321,-5.343,0,1,0,/mnt/FE867C3B867BF28F/diffpanstarrs3/01775_279.9321_-5.3430/output/1775_279.9321_-5.3430_VariabilityMap_ri_normalized.fits
1067,00862_84.8600_34.1511_VariabilityMap_ri.png,84.86,34.1511,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00862_84.8600_34.1511/output/862_84.8600_34.1511_VariabilityMap_ri_normalized.fits
1068,01975_69.7358_-0.2072_VariabilityMap_ri.png,69.7358,-0.2072,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01975_69.7358_-0.2072/output/1975_69.7358_-0.2072_VariabilityMap_ri_normalized.fits
1069,02199_335.5445_27.4246_VariabilityMap_ri.png,335.5445,27.4246,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02199_335.5445_27.4246/output/2199_335.5445_27.4246_VariabilityMap_ri_normalized.fits
1070,00741_112.4496_-4.5554_VariabilityMap_ri.png,112.4496,-4.5554,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00741_112.4496_-4.5554/output/741_112.4496_-4.5554_VariabilityMap_ri_normalized.fits
1071,02052_300.0031_-4.3016_VariabilityMap_ri.png,300.0031,-4.3016,1,0,0,/mnt/FE867C3B867BF28F/diffpanstarrs3/02052_300.0031_-4.3016/output/2052_300.0031_-4.3016_VariabilityMap_ri_normalized.fits
1072,01699_99.0844_-7.9164_VariabilityMap_ri.png,99.0844,-7.9164,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01699_99.0844_-7.9164/output/1699_99.0844_-7.9164_VariabilityMap_ri_normalized.fits
1073,00733_91.3295_57.8846_VariabilityMap_ri.png,91.3295,57.8846,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00733_91.3295_57.8846/output/733_91.3295_57.8846_VariabilityMap_ri_normalized.fits
1074,02465_128.2783_15.5760_VariabilityMap_ri.png,128.2783,15.575999999999999,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02465_128.2783_15.5760/output/2465_128.2783_15.5760_VariabilityMap_ri_normalized.fits
1075,02116_255.5769_-24.7369_VariabilityMap_ri.png,255.5769,-24.7369,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02116_255.5769_-24.7369/output/2116_255.5769_-24.7369_VariabilityMap_ri_normalized.fits
1076,01277_301.6140_-10.2550_VariabilityMap_ri.png,301.6139,-10.255,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01277_301.6140_-10.2550/output/1277_301.6140_-10.2550_VariabilityMap_ri_normalized.fits
1077,00963_323.4058_14.7296_VariabilityMap_ri.png,323.4058,14.7296,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00963_323.4058_14.7296/output/963_323.4058_14.7296_VariabilityMap_ri_normalized.fits
1078,02325_282.2673_0.6070_VariabilityMap_ri.png,282.2673,0.607,0,1,0,/mnt/FE867C3B867BF28F/diffpanstarrs3/02325_282.2673_0.6070/output/2325_282.2673_0.6070_VariabilityMap_ri_normalized.fits
1079,00771_8.0749_65.4531_VariabilityMap_ri.png,8.0749,65.4531,1,0,0,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00771_8.0749_65.4531/output/771_8.0749_65.4531_VariabilityMap_ri_normalized.fits
1080,02139_106.8217_85.3908_VariabilityMap_ri.png,106.8217,85.3908,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02139_106.8217_85.3908/output/2139_106.8217_85.3908_VariabilityMap_ri_normalized.fits
1081,01855_295.8679_40.4286_VariabilityMap_ri.png,295.8679,40.4286,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01855_295.8679_40.4286/output/1855_295.8679_40.4286_VariabilityMap_ri_normalized.fits
1082,01426_33.5968_-17.9140_VariabilityMap_ri.png,33.5968,-17.914,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01426_33.5968_-17.9140/output/1426_33.5968_-17.9140_VariabilityMap_ri_normalized.fits
1083,01341_117.6008_7.0810_VariabilityMap_ri.png,117.6008,7.081,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01341_117.6008_7.0810/output/1341_117.6008_7.0810_VariabilityMap_ri_normalized.fits
1084,02504_22.5725_58.3870_VariabilityMap_ri.png,22.5725,58.387,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02504_22.5725_58.3870/output/2504_22.5725_58.3870_VariabilityMap_ri_normalized.fits
1085,00984_81.4905_5.3458_VariabilityMap_ri.png,81.4905,5.3458,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00984_81.4905_5.3458/output/984_81.4905_5.3458_VariabilityMap_ri_normalized.fits
1086,01583_103.9153_22.5998_VariabilityMap_ri.png,103.9153,22.5997,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01583_103.9153_22.5998/output/1583_103.9153_22.5998_VariabilityMap_ri_normalized.fits
1087,01321_292.0246_-27.6475_VariabilityMap_ri.png,292.0246,-27.6475,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01321_292.0246_-27.6475/output/1321_292.0246_-27.6475_VariabilityMap_ri_normalized.fits
1088,01770_144.6621_-24.3603_VariabilityMap_ri.png,144.6621,-24.3603,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01770_144.6621_-24.3603/output/1770_144.6621_-24.3603_VariabilityMap_ri_normalized.fits
1089,01370_81.7484_18.3780_VariabilityMap_ri.png,81.7484,18.378,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01370_81.7484_18.3780/output/1370_81.7484_18.3780_VariabilityMap_ri_normalized.fits
1090,00917_89.8530_-23.2170_VariabilityMap_ri.png,89.853,-23.217,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00917_89.8530_-23.2170/output/917_89.8530_-23.2170_VariabilityMap_ri_normalized.fits
1091,00692_285.0122_52.3887_VariabilityMap_ri.png,285.0122,52.3887,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00692_285.0122_52.3887/output/692_285.0122_52.3887_VariabilityMap_ri_normalized.fits
1092,01920_230.1380_5.8444_VariabilityMap_ri.png,230.138,5.8444,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01920_230.1380_5.8444/output/1920_230.1380_5.8444_VariabilityMap_ri_normalized.fits
1093,01342_259.8668_-17.1007_VariabilityMap_ri.png,259.8668,-17.1007,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01342_259.8668_-17.1007/output/1342_259.8668_-17.1007_VariabilityMap_ri_normalized.fits
1094,01503_18.7450_49.3023_VariabilityMap_ri.png,18.745,49.3023,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01503_18.7450_49.3023/output/1503_18.7450_49.3023_VariabilityMap_ri_normalized.fits
1095,01411_310.7442_-9.5329_VariabilityMap_ri.png,310.7442,-9.5329,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01411_310.7442_-9.5329/output/1411_310.7442_-9.5329_VariabilityMap_ri_normalized.fits
1096,01228_288.1268_-15.7606_VariabilityMap_ri.png,288.1268,-15.7606,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01228_288.1268_-15.7606/output/1228_288.1268_-15.7606_VariabilityMap_ri_normalized.fits
1097,01013_103.2049_29.8932_VariabilityMap_ri.png,103.2049,29.8932,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01013_103.2049_29.8932/output/1013_103.2049_29.8932_VariabilityMap_ri_normalized.fits
1098,02520_151.5764_30.6767_VariabilityMap_ri.png,151.5764,30.6767,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02520_151.5764_30.6767/output/2520_151.5764_30.6767_VariabilityMap_ri_normalized.fits
1099,01967_111.9829_31.5816_VariabilityMap_ri.png,111.9829,31.5816,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01967_111.9829_31.5816/output/1967_111.9829_31.5816_VariabilityMap_ri_normalized.fits
1100,00960_284.3749_-14.6643_VariabilityMap_ri.png,284.3749,-14.6643,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00960_284.3749_-14.6643/output/960_284.3749_-14.6643_VariabilityMap_ri_normalized.fits
1101,00957_335.7198_50.7038_VariabilityMap_ri.png,335.7198,50.7038,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00957_335.7198_50.7038/output/957_335.7198_50.7038_VariabilityMap_ri_normalized.fits
1102,02157_255.8486_-26.3063_VariabilityMap_ri.png,255.8486,-26.3063,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02157_255.8486_-26.3063/output/2157_255.8486_-26.3063_VariabilityMap_ri_normalized.fits
1103,00604_59.2172_-17.8527_VariabilityMap_ri.png,59.2172,-17.8527,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00604_59.2172_-17.8527/output/604_59.2172_-17.8527_VariabilityMap_ri_normalized.fits
1104,00867_212.9960_-29.0858_VariabilityMap_ri.png,212.99599999999998,-29.0858,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00867_212.9960_-29.0858/output/867_212.9960_-29.0858_VariabilityMap_ri_normalized.fits
1105,01346_293.4012_-16.9022_VariabilityMap_ri.png,293.4012,-16.9022,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01346_293.4012_-16.9022/output/1346_293.4012_-16.9022_VariabilityMap_ri_normalized.fits
1106,00665_107.9802_-4.5036_VariabilityMap_ri.png,107.9802,-4.5035,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00665_107.9802_-4.5036/output/665_107.9802_-4.5036_VariabilityMap_ri_normalized.fits
